GEOID,Popln_2017,Popln_2018,Popln_2019,Popln_2020,Popln_2021,Popln_2022,Popln_2023,Popln_2024
31157,36160.0,35925.0,35618.0,35299.0,36229.0,36048.0,35937.0,35734.0
31159,17203.0,17273.0,17284.0,17609.0,17605.0,17644.0,17636.0,17769.0
31161,5278.0,5190.0,5246.0,5150.0,5150.0,5102.0,5058.0,4927.0
31163,3090.0,3038.0,3001.0,2986.0,2986.0,2970.0,2974.0,2949.0
31165,1195.0,1186.0,1166.0,1298.0,1081.0,1162.0,1197.0,1099.0
31167,5974.0,5970.0,5920.0,5880.0,5877.0,5828.0,5835.0,5756.0
31169,5036.0,5039.0,5003.0,4887.0,5053.0,5006.0,4938.0,4870.0
31171,730.0,720.0,645.0,586.0,562.0,592.0,626.0,634.0
31173,7225.0,7303.0,7224.0,7220.0,6806.0,6716.0,6666.0,6637.0
31175,4230.0,4190.0,4158.0,4103.0,4031.0,4053.0,4094.0,4032.0
31177,20328.0,20617.0,20729.0,20901.0,20699.0,20884.0,20989.0,21254.0
31179,9260.0,9403.0,9385.0,9492.0,9590.0,9701.0,9786.0,9870.0
31181,3520.0,3533.0,3487.0,3419.0,3442.0,3410.0,3385.0,3326.0
31183,816.0,805.0,783.0,689.0,735.0,771.0,785.0,808.0
31185,13770.0,13772.0,13679.0,14125.0,14164.0,14212.0,14231.0,14375.0
32001,24021.0,24506.0,24909.0,25363.0,25077.0,25409.0,25614.0,26033.0
32003,2204079.0,2231647.0,2266715.0,2265461.0,2231147.0,2265926.0,2293764.0,2398871.0
32005,48030.0,48489.0,48905.0,49088.0,49158.0,49476.0,49624.0,49564.0
32007,52357.0,52539.0,52778.0,53006.0,53420.0,53600.0,53852.0,54363.0
32009,843.0,826.0,969.0,1030.0,987.0,980.0,962.0,720.0
32011,1946.0,1998.0,2029.0,1839.0,1603.0,1622.0,1660.0,1877.0
32013,16719.0,16778.0,16831.0,16962.0,17218.0,17266.0,17299.0,17116.0
32015,5604.0,5575.0,5532.0,5514.0,5729.0,5728.0,5745.0,5785.0
32017,5182.0,5201.0,5183.0,5159.0,4600.0,4507.0,4452.0,4345.0
32019,53895.0,55813.0,57510.0,58319.0,58029.0,59435.0,60630.0,63718.0
32021,4454.0,4514.0,4505.0,4518.0,4552.0,4568.0,4557.0,4475.0
32023,43977.0,45186.0,46523.0,48054.0,50096.0,51698.0,53207.0,55990.0
32027,6473.0,6666.0,6725.0,6573.0,6668.0,6587.0,6505.0,6536.0
32029,3976.0,3981.0,4123.0,4207.0,4047.0,4095.0,4139.0,4112.0
32031,460587.0,465735.0,471519.0,477082.0,479758.0,486674.0,491770.0,507280.0
32033,9599.0,9475.0,9580.0,9466.0,9192.0,8997.0,8856.0,8534.0
32510,54745.0,55414.0,55916.0,56034.0,57957.0,58249.0,58364.0,58148.0
33001,60872.0,61145.0,61303.0,61551.0,63395.0,63914.0,64300.0,65257.0
33003,48109.0,48779.0,48910.0,49167.0,49961.0,50679.0,51259.0,52580.0
33005,75960.0,76493.0,76085.0,76228.0,76473.0,76610.0,76945.0,78078.0
33007,31396.0,31486.0,31563.0,31174.0,31360.0,31430.0,31386.0,31094.0
33009,89386.0,89786.0,89886.0,90691.0,91025.0,90836.0,91759.0,93045.0
33011,409697.0,415247.0,417025.0,418735.0,420504.0,422733.0,424732.0,430462.0
33013,149216.0,151132.0,151391.0,152622.0,152983.0,153918.0,155018.0,157869.0
33015,306363.0,309176.0,309769.0,311307.0,312771.0,315169.0,317163.0,322433.0
33017,128613.0,130090.0,130633.0,131533.0,130598.0,130965.0,131743.0,134202.0
33019,43027.0,43114.0,43146.0,43267.0,43105.0,43356.0,43529.0,44012.0
34001,269918.0,265429.0,263670.0,262945.0,273865.0,274339.0,274704.0,279114.0
34003,948406.0,936692.0,932202.0,930394.0,952979.0,953243.0,954717.0,978641.0
34005,448596.0,445384.0,445349.0,446596.0,460102.0,461853.0,464226.0,475515.0
34007,510719.0,507078.0,506471.0,506809.0,521194.0,522581.0,524042.0,533988.0
34009,93553.0,92560.0,92039.0,91546.0,95488.0,95456.0,95236.0,93875.0
34011,152538.0,150972.0,149527.0,147008.0,154921.0,153588.0,152915.0,155678.0
34013,808285.0,799767.0,798975.0,800501.0,852720.0,853374.0,854130.0,881527.0
34015,292206.0,291408.0,291636.0,293245.0,300821.0,302621.0,304504.0,311783.0
34017,691643.0,676061.0,672391.0,671666.0,713264.0,712029.0,710478.0,736185.0
34019,125059.0,124714.0,124371.0,124797.0,128807.0,129099.0,129448.0,131708.0
34021,374733.0,369811.0,367430.0,367239.0,384951.0,383732.0,383286.0,392138.0
34023,842798.0,829685.0,825062.0,822736.0,858770.0,860147.0,861535.0,890119.0
34025,626351.0,621354.0,618795.0,618381.0,642160.0,643064.0,643615.0,647520.0
34027,499693.0,494228.0,491845.0,491087.0,508347.0,508816.0,510375.0,523053.0
34029,597943.0,601651.0,607186.0,614237.0,630057.0,638691.0,646434.0,666434.0
34031,512607.0,503310.0,501826.0,500382.0,521067.0,519986.0,518289.0,526597.0
34033,62792.0,62607.0,62385.0,62451.0,64752.0,64840.0,64973.0,65874.0
34035,335432.0,331164.0,328934.0,329331.0,343950.0,344978.0,346203.0,357467.0
34037,141682.0,140799.0,140488.0,140002.0,144492.0,144808.0,145117.0,147444.0
34039,563892.0,558067.0,556341.0,555394.0,571963.0,572079.0,572549.0,594160.0
34041,106798.0,105779.0,105267.0,105624.0,109354.0,109739.0,110238.0,112031.0
35001,676773.0,678701.0,679121.0,681666.0,674919.0,674692.0,674357.0,671747.0
35003,3567.0,3578.0,3527.0,3623.0,3581.0,3635.0,3685.0,3795.0
35005,64866.0,64689.0,64615.0,64711.0,65014.0,64701.0,64446.0,63697.0
35006,26921.0,26766.0,26675.0,26354.0,27284.0,27211.0,27059.0,26686.0
35007,12206.0,12110.0,11941.0,11927.0,12406.0,12370.0,12336.0,12307.0
35009,49794.0,49338.0,48954.0,48793.0,48716.0,48327.0,47932.0,47156.0
35011,1813.0,1781.0,2040.0,1673.0,1873.0,1695.0,1580.0,1657.0
35013,215579.0,217522.0,218195.0,221262.0,218157.0,219870.0,221665.0,229366.0
35015,57108.0,57729.0,58460.0,58418.0,61096.0,61264.0,61114.0,61436.0
35017,27642.0,27303.0,26998.0,27007.0,28178.0,28006.0,27856.0,27541.0
35019,4409.0,4341.0,4300.0,4275.0,4465.0,4413.0,4379.0,4385.0
35021,687.0,655.0,441.0,432.0,533.0,671.0,748.0,635.0
35023,4305.0,4240.0,4198.0,4106.0,4214.0,4160.0,4097.0,3966.0
35025,68759.0,69611.0,71070.0,71830.0,72743.0,73103.0,73154.0,75151.0
35027,19468.0,19518.0,19572.0,19939.0,20084.0,20222.0,20227.0,20025.0
35028,18742.0,18988.0,19369.0,19462.0,19169.0,19253.0,19374.0,19675.0
35029,24100.0,23877.0,23709.0,23905.0,25282.0,25393.0,25420.0,25878.0
35031,72564.0,72290.0,71367.0,70824.0,72946.0,72073.0,71172.0,68945.0
35033,4530.0,4487.0,4521.0,4478.0,4232.0,4208.0,4176.0,4096.0
35035,65817.0,66781.0,67490.0,67967.0,67298.0,67850.0,68235.0,69711.0
35037,8310.0,8253.0,8253.0,8197.0,8675.0,8641.0,8616.0,8403.0
35039,39235.0,39023.0,38921.0,38521.0,40347.0,40285.0,40165.0,39955.0
35041,18900.0,18759.0,18500.0,18350.0,19223.0,19142.0,19002.0,18713.0
35043,142507.0,145179.0,146748.0,148904.0,147327.0,149460.0,151538.0,157757.0
35045,126926.0,125043.0,123958.0,123312.0,122912.0,121798.0,121178.0,120817.0
35047,27715.0,27480.0,27277.0,27144.0,27357.0,27215.0,27036.0,26428.0
35049,148750.0,150056.0,150358.0,151946.0,153632.0,154481.0,155175.0,157765.0
35051,11090.0,10968.0,10791.0,10867.0,11512.0,11506.0,11511.0,11389.0
35053,16885.0,16735.0,16637.0,16541.0,16605.0,16453.0,16308.0,15967.0
35055,32790.0,32699.0,32723.0,32593.0,34322.0,34475.0,34516.0,34482.0
35057,15535.0,15512.0,15461.0,15486.0,15150.0,15203.0,15290.0,15986.0
35059,4188.0,4118.0,4059.0,4026.0,4122.0,4074.0,4039.0,3926.0
35061,75940.0,76456.0,76688.0,77574.0,75992.0,76613.0,77382.0,80813.0
36001,309612.0,307117.0,305506.0,303654.0,314679.0,315041.0,315374.0,319964.0
36003,46688.0,46430.0,46091.0,45587.0,46654.0,47222.0,47027.0,47299.0
36005,1471160.0,1432132.0,1418207.0,1472654.0,1468262.0,1443229.0,1419250.0,1384724.0
36007,193639.0,191659.0,190488.0,189420.0,198591.0,198365.0,197738.0,196397.0
36009,77348.0,76840.0,76117.0,75863.0,77211.0,77000.0,76479.0,75475.0
36011,77603.0,77145.0,76576.0,76029.0,76644.0,76171.0,75464.0,74567.0
36013,129046.0,127939.0,126903.0,126032.0,128042.0,127440.0,126329.0,124105.0
36015,85557.0,84254.0,83456.0,82622.0,84456.0,83584.0,82805.0,81115.0
36017,47790.0,47536.0,47207.0,46730.0,47407.0,47096.0,46685.0,45776.0
36019,80980.0,80695.0,80485.0,79778.0,80095.0,79839.0,78961.0,77871.0
36021,60338.0,59785.0,59461.0,59534.0,61587.0,61469.0,61245.0,60299.0
36023,47815.0,47722.0,47581.0,47173.0,46984.0,46755.0,46401.0,45945.0
36025,45020.0,44527.0,44135.0,43938.0,44644.0,44637.0,44551.0,44191.0
36027,295568.0,293718.0,294218.0,293293.0,296012.0,296467.0,297144.0,299963.0
36029,925528.0,919719.0,918702.0,917241.0,949715.0,951232.0,950044.0,950602.0
36031,37511.0,37300.0,36885.0,36891.0,37501.0,37314.0,37077.0,36744.0
36033,50465.0,50279.0,50022.0,49965.0,47996.0,47459.0,47066.0,47086.0
36035,53802.0,53633.0,53383.0,52812.0,53588.0,53280.0,52787.0,52073.0
36037,57798.0,57487.0,57280.0,56994.0,58387.0,58204.0,57943.0,57604.0
36039,47474.0,47491.0,47188.0,47177.0,48026.0,48067.0,47554.0,46903.0
36041,4481.0,4434.0,4416.0,4345.0,5068.0,5090.0,5102.0,5082.0
36043,62163.0,61713.0,61319.0,60945.0,60596.0,60293.0,59932.0,59585.0
36045,114187.0,111755.0,109834.0,108095.0,117634.0,117445.0,116130.0,113140.0
36047,2648771.0,2582830.0,2559903.0,2538934.0,2712360.0,2679620.0,2646306.0,2617631.0
36049,26576.0,26447.0,26296.0,26187.0,26681.0,26690.0,26618.0,26570.0
36051,63799.0,63227.0,62914.0,62398.0,62253.0,61980.0,61588.0,61561.0
36053,70965.0,70795.0,70941.0,70478.0,68466.0,68020.0,67572.0,67072.0
36055,747642.0,742474.0,741770.0,740900.0,757332.0,756406.0,754068.0,752202.0
36057,49163.0,49394.0,49221.0,49170.0,49539.0,49624.0,49461.0,49648.0
36059,1369514.0,1358343.0,1356924.0,1351334.0,1391678.0,1389160.0,1388138.0,1392438.0
36061,1664727.0,1628701.0,1628706.0,1611989.0,1669127.0,1645867.0,1627788.0,1660664.0
36063,211328.0,210433.0,209281.0,208396.0,212808.0,212230.0,211341.0,209570.0
36065,231332.0,229577.0,228671.0,227346.0,232034.0,231055.0,229645.0,228347.0
36067,465398.0,461809.0,460528.0,459214.0,474621.0,472637.0,471611.0,469812.0
36069,109899.0,109864.0,109777.0,110091.0,112060.0,112288.0,112405.0,113012.0
36071,382226.0,381951.0,384940.0,385234.0,398277.0,401237.0,403840.0,411767.0
36073,40786.0,40655.0,40352.0,39978.0,40588.0,40148.0,39686.0,39686.0
36075,118478.0,117898.0,117124.0,116346.0,118019.0,118037.0,117945.0,118305.0
36077,59920.0,59810.0,59493.0,58701.0,58952.0,59678.0,59738.0,60524.0
36079,99323.0,98892.0,98320.0,98532.0,97960.0,97942.0,97988.0,98409.0
36081,2358582.0,2278906.0,2253858.0,2225821.0,2393104.0,2360826.0,2330124.0,2316841.0
36083,159722.0,159442.0,158714.0,158108.0,161125.0,160943.0,160341.0,160749.0
36085,479458.0,476179.0,476143.0,475327.0,493194.0,492925.0,492734.0,498212.0
36087,328868.0,325695.0,325789.0,326225.0,336485.0,337326.0,338936.0,348144.0
36089,109623.0,108047.0,107740.0,107185.0,108836.0,108670.0,107796.0,106198.0
36091,229869.0,230163.0,229863.0,230298.0,235010.0,236328.0,237075.0,240360.0
36093,155565.0,155350.0,155299.0,155358.0,157515.0,159447.0,159603.0,162261.0
36095,31255.0,31146.0,30999.0,31132.0,29936.0,29970.0,29979.0,30151.0
36097,17925.0,17912.0,17807.0,17685.0,17920.0,17855.0,17749.0,17121.0
36099,34246.0,34179.0,34016.0,33991.0,33900.0,33651.0,33125.0,32650.0
36101,96281.0,95796.0,95379.0,94657.0,94153.0,93584.0,93034.0,92015.0
36103,1492953.0,1481093.0,1476601.0,1525920.0,1522998.0,1524486.0,1525680.0,1535909.0
36105,75079.0,75498.0,75432.0,75802.0,78230.0,78725.0,79147.0,80450.0
36107,48609.0,48441.0,48203.0,47904.0,48567.0,48344.0,48106.0,47574.0
36109,104802.0,102793.0,102180.0,101058.0,105638.0,102555.0,102879.0,105602.0
36111,179417.0,178599.0,177573.0,177716.0,181862.0,182153.0,182109.0,182977.0
36113,64532.0,64265.0,63944.0,63756.0,65692.0,65684.0,65560.0,65288.0
36115,61559.0,61274.0,61204.0,60606.0,61504.0,61310.0,60883.0,59839.0
36117,90670.0,90064.0,89918.0,89339.0,91332.0,91324.0,91128.0,90757.0
36119,980244.0,967612.0,967506.0,1004457.0,999723.0,997904.0,996888.0,1006447.0
36121,40283.0,40085.0,39859.0,39465.0,40679.0,40338.0,39980.0,39588.0
36123,25002.0,24951.0,24913.0,24780.0,24808.0,24713.0,24637.0,24387.0
37001,162391.0,166436.0,169509.0,171346.0,169185.0,171779.0,174286.0,183040.0
37003,37143.0,37331.0,37497.0,37441.0,36491.0,36505.0,36440.0,36693.0
37005,11023.0,11161.0,11137.0,11194.0,10910.0,10989.0,11075.0,11379.0
37007,24829.0,24470.0,24446.0,24097.0,22388.0,22200.0,21903.0,22432.0
37009,26803.0,27109.0,27203.0,27166.0,26598.0,26759.0,26831.0,27266.0
37011,17505.0,17505.0,17557.0,17571.0,17747.0,17679.0,17643.0,17811.0
37013,47033.0,47056.0,46994.0,47073.0,44898.0,44711.0,44597.0,44576.0
37015,19274.0,19026.0,18947.0,18712.0,18105.0,17818.0,17482.0,16939.0
37017,33468.0,33190.0,32722.0,32911.0,30105.0,29807.0,29591.0,29777.0
37019,130897.0,136744.0,142820.0,149039.0,133789.0,139721.0,145889.0,167112.0
37021,257607.0,259103.0,261191.0,263477.0,266981.0,269449.0,271790.0,279210.0
37023,89293.0,90382.0,90485.0,90418.0,87829.0,87799.0,87863.0,88545.0
37025,206872.0,211342.0,216453.0,221479.0,221200.0,226396.0,231262.0,244925.0
37027,81981.0,82029.0,82178.0,82100.0,80705.0,80716.0,80618.0,80739.0
37029,10532.0,10676.0,10867.0,10984.0,10353.0,10547.0,10743.0,11184.0
37031,68881.0,69524.0,69473.0,69558.0,67944.0,68353.0,68652.0,70259.0
37033,22632.0,22698.0,22604.0,22443.0,22785.0,22747.0,22689.0,22363.0
37035,157974.0,158652.0,159551.0,160307.0,159852.0,161011.0,162051.0,167054.0
37037,71472.0,73139.0,74470.0,75748.0,75070.0,76754.0,78319.0,83874.0
37039,27980.0,28383.0,28612.0,29073.0,28515.0,28868.0,29197.0,30373.0
37041,14040.0,14029.0,13943.0,13815.0,13796.0,13835.0,13814.0,13891.0
37043,11001.0,11139.0,11231.0,11505.0,10997.0,11186.0,11391.0,12042.0
37045,97334.0,97645.0,97947.0,99035.0,98898.0,99527.0,100170.0,102194.0
37047,55987.0,55655.0,55508.0,54754.0,51474.0,50827.0,50453.0,50054.0
37049,102578.0,102912.0,102139.0,101233.0,101405.0,101098.0,101074.0,104167.0
37051,332546.0,332330.0,335509.0,336364.0,333582.0,335207.0,336749.0,338430.0
37053,26290.0,27016.0,27763.0,29052.0,27575.0,28616.0,29612.0,32278.0
37055,36199.0,36607.0,37009.0,37547.0,36718.0,37160.0,37534.0,38183.0
37057,165466.0,166614.0,167609.0,169234.0,168002.0,169498.0,171063.0,177809.0
37059,42308.0,42563.0,42846.0,43286.0,42543.0,43030.0,43526.0,45383.0
37061,58862.0,58856.0,58741.0,58794.0,49836.0,49312.0,49053.0,50539.0
37063,311640.0,316739.0,321488.0,327306.0,320146.0,325101.0,329405.0,343628.0
37065,52756.0,51984.0,51472.0,50829.0,49609.0,49067.0,48777.0,49124.0
37067,376320.0,379099.0,382295.0,383843.0,380583.0,383739.0,386740.0,398143.0
37069,66168.0,67560.0,69685.0,71859.0,67598.0,69680.0,71962.0,79771.0
37071,220182.0,222846.0,224529.0,226568.0,226097.0,228972.0,231485.0,242010.0
37073,11514.0,11563.0,11562.0,11464.0,10584.0,10509.0,10437.0,10299.0
37075,8534.0,8484.0,8441.0,8474.0,8089.0,8047.0,8041.0,8179.0
37077,59372.0,59979.0,60443.0,60486.0,60854.0,61161.0,61439.0,61544.0
37079,20980.0,21012.0,21069.0,20928.0,20524.0,20407.0,20421.0,20671.0
37081,526953.0,533670.0,537174.0,540521.0,537113.0,539557.0,542987.0,558816.0
37083,51311.0,50634.0,50010.0,49479.0,49291.0,48772.0,48219.0,46992.0
37085,132754.0,134214.0,135976.0,137058.0,133074.0,134718.0,136503.0,146096.0
37087,61005.0,61890.0,62317.0,62972.0,61695.0,62152.0,62432.0,63048.0
37089,115708.0,116748.0,117417.0,118445.0,115613.0,116469.0,117387.0,120771.0
37091,23926.0,23659.0,23677.0,23108.0,22010.0,21633.0,20492.0,19169.0
37093,54138.0,54695.0,55234.0,55830.0,52169.0,52612.0,53102.0,55382.0
37095,5267.0,5230.0,4937.0,4843.0,4697.0,4636.0,4625.0,4583.0
37097,175711.0,178435.0,181806.0,185770.0,183965.0,187839.0,191800.0,206361.0
37099,43224.0,43600.0,43938.0,44033.0,42983.0,42388.0,43089.0,45281.0
37101,196708.0,202675.0,209339.0,216246.0,211320.0,219042.0,226623.0,249794.0
37103,9573.0,9613.0,9419.0,9250.0,9326.0,9263.0,9245.0,9462.0
37105,60403.0,61208.0,61779.0,62353.0,62676.0,63560.0,64565.0,68537.0
37107,56622.0,55990.0,55949.0,55720.0,55344.0,55071.0,54917.0,55332.0
37109,82403.0,83770.0,86111.0,88097.0,85670.0,87933.0,90359.0,97611.0
37111,45083.0,45465.0,45756.0,45782.0,44527.0,44629.0,44679.0,45269.0
37113,34624.0,35285.0,35858.0,35994.0,36532.0,37088.0,37533.0,38717.0
37115,21563.0,21665.0,21755.0,21740.0,21269.0,21414.0,21640.0,22352.0
37117,22776.0,22671.0,22440.0,22178.0,22213.0,21992.0,21773.0,21523.0
37119,1076837.0,1093901.0,1110356.0,1128945.0,1100984.0,1115403.0,1130906.0,1206285.0
37121,14979.0,15000.0,14964.0,14881.0,14951.0,14989.0,14973.0,15030.0
37123,27347.0,27271.0,27173.0,27238.0,25891.0,25839.0,25874.0,26364.0
37125,97264.0,98682.0,100880.0,103352.0,98618.0,100759.0,102840.0,108417.0
37127,93991.0,94016.0,94298.0,94859.0,94628.0,95015.0,95451.0,97990.0
37129,227198.0,232274.0,234473.0,236613.0,225175.0,228134.0,231214.0,243333.0
37131,19890.0,19698.0,19483.0,19088.0,17917.0,17528.0,17212.0,16580.0
37133,193893.0,197683.0,197938.0,203943.0,201597.0,203686.0,208537.0,212954.0
37135,144946.0,146027.0,148476.0,149077.0,147376.0,145919.0,147292.0,152877.0
37137,12638.0,12633.0,12726.0,12715.0,12293.0,12317.0,12315.0,12550.0
37139,39386.0,39583.0,39824.0,40372.0,40240.0,40454.0,40830.0,41418.0
37141,60719.0,62017.0,63060.0,64671.0,59964.0,61592.0,63475.0,70077.0
37143,13439.0,13381.0,13463.0,13667.0,13002.0,13053.0,13146.0,13460.0
37145,39338.0,39436.0,39490.0,39925.0,38999.0,39131.0,39275.0,40143.0
37147,179042.0,179914.0,180742.0,182924.0,170600.0,171196.0,172279.0,180783.0
37149,20518.0,20611.0,20724.0,21030.0,19413.0,19538.0,19689.0,20320.0
37151,143282.0,143351.0,143667.0,144557.0,143735.0,144403.0,145322.0,148389.0
37153,44827.0,44888.0,44829.0,44332.0,43301.0,43149.0,42818.0,41990.0
37155,132606.0,131831.0,130625.0,129999.0,118836.0,117573.0,116858.0,118624.0
37157,90949.0,90690.0,91010.0,91285.0,90903.0,91209.0,91585.0,93517.0
37159,140644.0,141262.0,142088.0,142495.0,145784.0,147067.0,148487.0,153384.0
37161,66551.0,66826.0,67029.0,67076.0,64592.0,64680.0,64850.0,65587.0
37163,63433.0,63626.0,63531.0,63382.0,59468.0,59317.0,59245.0,60404.0
37165,35174.0,34751.0,34823.0,34637.0,34345.0,34222.0,34353.0,33898.0
37167,61505.0,62180.0,62806.0,63239.0,62148.0,62723.0,63557.0,67326.0
37169,45724.0,45511.0,45591.0,45743.0,44588.0,44696.0,44889.0,45857.0
37171,72224.0,71948.0,71783.0,71683.0,71439.0,71429.0,71407.0,71547.0
37173,14263.0,14249.0,14271.0,14179.0,14166.0,14130.0,14065.0,13945.0
37175,33767.0,34173.0,34385.0,34498.0,32979.0,33131.0,33243.0,34103.0
37177,4183.0,4131.0,4016.0,3774.0,3436.0,3389.0,3376.0,3517.0
37179,231366.0,235908.0,239859.0,244562.0,235699.0,240109.0,244975.0,263386.0
37181,44281.0,44635.0,44535.0,44718.0,42650.0,42492.0,42361.0,42337.0
37183,1072203.0,1092305.0,1111761.0,1132271.0,1112883.0,1132103.0,1151009.0,1232444.0
37185,19869.0,19807.0,19731.0,19522.0,18889.0,18803.0,18751.0,19081.0
37187,12019.0,11859.0,11580.0,11485.0,11183.0,11051.0,10905.0,10654.0
37189,55181.0,56034.0,56177.0,56441.0,54077.0,54540.0,54607.0,54997.0
37191,124172.0,123248.0,123131.0,123967.0,117692.0,117480.0,117606.0,120338.0
37193,68576.0,68557.0,68412.0,68043.0,66335.0,66125.0,65983.0,66186.0
37195,81671.0,81455.0,81801.0,81979.0,78844.0,78667.0,78648.0,79958.0
37197,37588.0,37481.0,37667.0,37625.0,37198.0,37280.0,37419.0,37995.0
37199,17712.0,17903.0,18069.0,18099.0,18357.0,18538.0,18676.0,18993.0
38001,2330.0,2294.0,2216.0,2188.0,2237.0,2190.0,2179.0,2141.0
38003,10676.0,10542.0,10415.0,10402.0,10869.0,10826.0,10794.0,10798.0
38005,6935.0,6962.0,6832.0,6762.0,6090.0,5960.0,5861.0,5756.0
38007,922.0,918.0,928.0,886.0,839.0,839.0,948.0,1063.0
38009,6536.0,6411.0,6282.0,6287.0,6442.0,6411.0,6390.0,6391.0
38011,3156.0,3076.0,3024.0,2986.0,3024.0,2975.0,2935.0,2886.0
38013,2134.0,2100.0,2182.0,2142.0,2177.0,2184.0,2163.0,2154.0
38015,95030.0,95273.0,95626.0,96212.0,97895.0,98443.0,98986.0,103107.0
38017,177787.0,181516.0,181923.0,183904.0,182992.0,186328.0,189286.0,200945.0
38019,3795.0,3829.0,3762.0,3713.0,3725.0,3691.0,3663.0,3567.0
38021,4841.0,4903.0,4872.0,4705.0,5013.0,5003.0,4959.0,4930.0
38023,2291.0,2283.0,2335.0,2289.0,2196.0,2195.0,2174.0,2124.0
38025,4277.0,4332.0,4424.0,4362.0,4054.0,4049.0,4043.0,4031.0
38027,2328.0,2313.0,2287.0,2179.0,2378.0,2345.0,2319.0,2309.0
38029,3312.0,3295.0,3241.0,3187.0,3316.0,3297.0,3269.0,3209.0
38031,3258.0,3216.0,3210.0,3165.0,3396.0,3388.0,3372.0,3323.0
38033,1785.0,1769.0,1845.0,1796.0,1812.0,1734.0,1679.0,1795.0
38035,70795.0,70770.0,69451.0,69481.0,73101.0,72927.0,72764.0,73771.0
38037,2376.0,2374.0,2274.0,2318.0,2351.0,2320.0,2276.0,2247.0
38039,2262.0,2232.0,2409.0,2207.0,2242.0,2309.0,2340.0,2227.0
38041,2485.0,2514.0,2547.0,2438.0,2502.0,2477.0,2453.0,2419.0
38043,2480.0,2450.0,2480.0,2468.0,2397.0,2391.0,2374.0,2371.0
38045,4096.0,4062.0,4046.0,4033.0,4173.0,4135.0,4107.0,4051.0
38047,1918.0,1903.0,1872.0,1743.0,1814.0,1849.0,1848.0,1880.0
38049,5890.0,5808.0,5745.0,5695.0,5420.0,5326.0,5264.0,5135.0
38051,2615.0,2585.0,2497.0,2440.0,2568.0,2529.0,2512.0,2461.0
38053,12727.0,13632.0,15024.0,15242.0,13762.0,14081.0,14280.0,14782.0
38055,9650.0,9541.0,9450.0,9416.0,9788.0,9781.0,9807.0,9845.0
38057,8466.0,8267.0,8187.0,8174.0,8405.0,8366.0,8341.0,8348.0
38059,30938.0,31058.0,31364.0,31503.0,32916.0,33192.0,33479.0,34194.0
38061,10273.0,10218.0,10545.0,10502.0,9717.0,9648.0,9567.0,9474.0
38063,2909.0,2869.0,2879.0,2789.0,3035.0,3025.0,3015.0,3007.0
38065,1930.0,1945.0,1959.0,1962.0,1850.0,1832.0,1821.0,1882.0
38067,6978.0,6947.0,6801.0,6658.0,6912.0,6853.0,6787.0,6588.0
38069,4113.0,4081.0,3975.0,3928.0,4038.0,3999.0,3961.0,3853.0
38071,11525.0,11481.0,11519.0,11388.0,11638.0,11613.0,11563.0,11510.0
38073,5300.0,5237.0,5218.0,5173.0,5679.0,5663.0,5662.0,5590.0
38075,2455.0,2358.0,2327.0,2283.0,2328.0,2282.0,2277.0,2376.0
38077,16287.0,16229.0,16177.0,16156.0,16546.0,16548.0,16550.0,16658.0
38079,14584.0,14301.0,14176.0,14165.0,12508.0,12292.0,12065.0,11692.0
38081,3871.0,3870.0,3898.0,3913.0,3839.0,3828.0,3822.0,3710.0
38083,1356.0,1349.0,1409.0,1289.0,1328.0,1338.0,1327.0,1268.0
38085,4417.0,4358.0,4230.0,4173.0,3993.0,3896.0,3789.0,3713.0
38087,768.0,763.0,742.0,788.0,775.0,837.0,795.0,660.0
38089,30291.0,30893.0,31489.0,32107.0,32710.0,32989.0,33116.0,33767.0
38091,1909.0,1903.0,1744.0,1817.0,1870.0,1774.0,1731.0,1767.0
38093,21132.0,20875.0,20704.0,20498.0,21678.0,21609.0,21525.0,21546.0
38095,2258.0,2192.0,2224.0,2108.0,2190.0,2152.0,2113.0,2051.0
38097,8018.0,8037.0,8036.0,7959.0,8008.0,8004.0,7980.0,7989.0
38099,10795.0,10667.0,10641.0,10437.0,10631.0,10553.0,10488.0,10214.0
38101,68946.0,67744.0,67641.0,68466.0,69686.0,69532.0,69232.0,68427.0
38103,4032.0,3957.0,3834.0,3709.0,4031.0,3990.0,3942.0,3803.0
38105,33467.0,35469.0,37589.0,38700.0,38460.0,39076.0,39368.0,40763.0
39001,27805.0,27724.0,27698.0,27531.0,27564.0,27509.0,27510.0,27671.0
39003,103198.0,102663.0,102351.0,101980.0,102462.0,102087.0,101685.0,100866.0
39005,53662.0,53706.0,53484.0,53362.0,52658.0,52522.0,52296.0,52420.0
39007,97807.0,97493.0,97241.0,96513.0,97869.0,97666.0,97343.0,96906.0
39009,66597.0,65818.0,65327.0,65481.0,62933.0,61276.0,61573.0,63218.0
39011,45753.0,45736.0,45656.0,45680.0,46282.0,46263.0,46209.0,45922.0
39013,68029.0,67505.0,67006.0,65932.0,67077.0,66554.0,65982.0,64692.0
39015,43523.0,43570.0,43432.0,43414.0,43694.0,43715.0,43710.0,44292.0
39017,380604.0,382378.0,383134.0,385648.0,387830.0,388327.0,389910.0,399542.0
39019,27324.0,27082.0,26914.0,26721.0,26866.0,26761.0,26731.0,26460.0
39021,38851.0,38785.0,38885.0,38960.0,38678.0,38715.0,38772.0,38907.0
39023,134557.0,134585.0,134083.0,133593.0,136032.0,135877.0,135445.0,134985.0
