,Location,Cases_2017,Cases_2018,Cases_2019,Cases_2020,Cases_2021,Cases_2022,Cases_2023,Cases_2024
1122,39155,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1123,39157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,39161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,39165,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,39169,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,39171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,39173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1129,39175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1130,40003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1131,40007,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1132,40009,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1133,40011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,40013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,40015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1136,40017,6.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
1137,40019,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1138,40027,2.0,1.0,0.0,0.0,6.0,0.0,1.0,10.0
1139,40029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1140,40031,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0
1141,40037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1142,40039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,40041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1144,40043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1145,40045,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1146,40047,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1147,40051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1148,40053,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1149,40059,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1150,40063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1151,40065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1152,40071,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
1153,40073,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1154,40079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,40081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,40091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1157,40093,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1158,40095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,40101,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1160,40109,7.0,3.0,0.0,2.0,2.0,2.0,14.0,11.0
1161,40111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1162,40113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,40115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1164,40119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1165,40121,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1166,40125,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1167,40127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1168,40129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,40131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1170,40133,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1171,40137,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1172,40139,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
1173,40143,7.0,2.0,4.0,0.0,3.0,1.0,7.0,8.0
1174,40145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1175,40147,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1176,40151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1177,40153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1178,41001,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0
1179,41003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1180,41005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,41009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1182,41017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1183,41023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,41025,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0
1185,41029,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1186,41035,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1187,41045,5.0,0.0,3.0,0.0,2.0,1.0,6.0,0.0
1188,41051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1189,42001,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,42003,2.0,5.0,0.0,0.0,3.0,2.0,1.0,4.0
1191,42007,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1192,42009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1193,42011,1.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0
1194,42017,0.0,9.0,0.0,2.0,0.0,2.0,1.0,6.0
1195,42021,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1196,42025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,42027,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
1198,42029,4.0,7.0,0.0,0.0,1.0,3.0,0.0,5.0
1199,42035,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,42037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,42041,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,42043,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
1203,42045,0.0,5.0,0.0,0.0,4.0,2.0,3.0,5.0
1204,42049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,42051,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1206,42055,0.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0
1207,42061,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,42069,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1209,42071,0.0,13.0,0.0,0.0,1.0,3.0,0.0,5.0
1210,42073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1211,42075,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0
1212,42077,1.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0
1213,42079,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
1214,42081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,42089,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
1216,42091,1.0,13.0,1.0,2.0,3.0,5.0,3.0,7.0
1217,42093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,42095,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1219,42097,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
1220,42099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1221,42101,3.0,16.0,3.0,4.0,10.0,11.0,6.0,9.0
1222,42105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1223,42107,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1224,42111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1225,42117,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1226,42119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1227,42121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,42125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1229,42129,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1230,42133,0.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0
1231,44005,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
1232,44007,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
1233,44009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1234,45003,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
1235,45005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1236,45007,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1237,45011,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,45013,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1239,45015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1240,45019,1.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0
1241,45021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,45023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1243,45031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1244,45033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1245,45035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,45041,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
1247,45043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1248,45045,3.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0
1249,45047,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1250,45051,2.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0
1251,45055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1252,45057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1253,45059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,45063,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1255,45069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,45071,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1257,45077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,45079,2.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0
1259,45083,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1260,45085,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1261,45087,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,45091,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1263,46003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,46005,2.0,6.0,0.0,0.0,2.0,3.0,4.0,3.0
1265,46009,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
1266,46011,5.0,5.0,0.0,0.0,0.0,4.0,1.0,1.0
1267,46013,4.0,15.0,0.0,5.0,6.0,11.0,9.0,0.0
1268,46015,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1269,46017,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1270,46019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,46021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1272,46023,1.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0
1273,46025,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
1274,46027,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,46029,4.0,8.0,0.0,1.0,1.0,1.0,2.0,1.0
1276,46031,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1277,46035,4.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0
1278,46037,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0
1279,46039,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
1280,46041,0.0,5.0,0.0,0.0,1.0,1.0,3.0,1.0
1281,46043,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
1282,46045,0.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0
1283,46047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1284,46049,2.0,4.0,0.0,1.0,0.0,1.0,4.0,0.0
1285,46051,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1286,46053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1287,46057,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0
1288,46059,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
1289,46061,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1290,46065,3.0,10.0,2.0,0.0,1.0,1.0,5.0,0.0
1291,46067,3.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0
1292,46069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,46071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,46073,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1295,46077,1.0,2.0,1.0,0.0,3.0,3.0,3.0,2.0
1296,46079,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
1297,46081,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1298,46083,4.0,11.0,0.0,1.0,0.0,2.0,5.0,0.0
1299,46085,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1300,46087,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0
1301,46089,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1302,46091,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
1303,46093,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
1304,46095,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1305,46097,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1306,46099,4.0,14.0,1.0,4.0,5.0,9.0,11.0,0.0
1307,46101,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1308,46102,1.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0
1309,46103,7.0,12.0,0.0,0.0,0.0,1.0,5.0,1.0
1310,46105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1311,46107,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
1312,46109,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
1313,46111,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1314,46115,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0
1315,46117,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
1316,46119,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1317,46121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,46123,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1319,46125,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1320,46127,0.0,7.0,0.0,0.0,1.0,3.0,1.0,0.0
1321,46129,1.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0
1322,46135,6.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0
1323,46137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1324,47003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,47033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1326,47035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,47037,5.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
1328,47045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,47047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1330,47053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1331,47063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1332,47065,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,47089,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1334,47093,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1335,47099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,47107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,47121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,47123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,47131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1340,47149,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1341,47155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,47157,6.0,4.0,1.0,0.0,2.0,6.0,7.0,8.0
1343,47163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,47165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1345,47167,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,47169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1347,47179,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,47187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1349,47189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,48005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1351,48009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1352,48011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1353,48017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1354,48025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1355,48027,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
1356,48029,4.0,1.0,0.0,0.0,2.0,1.0,4.0,12.0
1357,48031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1358,48037,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
1359,48039,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0
1360,48041,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
1361,48045,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1362,48053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1363,48055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1364,48059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1365,48061,0.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0
1366,48065,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1367,48069,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1368,48071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,48073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1370,48075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1371,48077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1372,48085,12.0,4.0,0.0,5.0,4.0,0.0,2.0,10.0
1373,48089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1374,48093,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1375,48097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1376,48101,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1377,48107,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1378,48111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1379,48113,26.0,13.0,1.0,20.0,28.0,3.0,22.0,35.0
1380,48115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1381,48117,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
1382,48121,12.0,2.0,0.0,7.0,4.0,0.0,6.0,24.0
1383,48129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1384,48135,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0
1385,48139,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0
1386,48141,14.0,6.0,16.0,7.0,18.0,10.0,5.0,1.0
1387,48143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1388,48153,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1389,48157,0.0,2.0,0.0,0.0,4.0,0.0,1.0,6.0
1390,48159,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1391,48167,0.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0
1392,48169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1393,48173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1394,48177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1395,48179,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1396,48181,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0
1397,48183,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1398,48185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1399,48187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,48189,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
1401,48191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1402,48195,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
1403,48201,16.0,39.0,2.0,1.0,10.0,5.0,2.0,77.0
1404,48203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1405,48205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1406,48207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,48209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1408,48211,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1409,48213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1410,48215,0.0,4.0,0.0,6.0,1.0,0.0,0.0,14.0
1411,48217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1412,48219,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
1413,48221,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0
1414,48231,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
1415,48233,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
1416,48245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1417,48247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1418,48249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,48251,1.0,2.0,0.0,0.0,2.0,1.0,0.0,6.0
1420,48255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,48257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
1422,48259,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1423,48277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1424,48279,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1425,48293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,48295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1427,48303,2.0,4.0,1.0,1.0,9.0,0.0,7.0,14.0
1428,48305,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
1429,48309,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
1430,48317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1431,48329,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0
1432,48331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1433,48337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1434,48339,2.0,11.0,0.0,6.0,2.0,13.0,4.0,25.0
1435,48341,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1436,48349,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1437,48353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1438,48355,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0
1439,48357,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1440,48361,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1441,48363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1442,48365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,48367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
1444,48369,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1445,48373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1446,48375,1.0,0.0,1.0,0.0,2.0,0.0,9.0,1.0
1447,48381,1.0,1.0,0.0,1.0,4.0,1.0,11.0,4.0
1448,48387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1449,48389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1450,48393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,48397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,48399,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1453,48405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1454,48409,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,48423,1.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0
1456,48431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,48433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1458,48437,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1459,48439,20.0,18.0,1.0,40.0,9.0,4.0,12.0,71.0
1460,48441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1461,48445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1462,48451,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1463,48453,0.0,4.0,0.0,4.0,3.0,1.0,3.0,33.0
1464,48455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,48459,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
1466,48463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1467,48465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,48467,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1469,48469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1470,48471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1471,48473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1472,48479,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1473,48481,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1474,48483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,48485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
1476,48487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1477,48491,1.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0
1478,48497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1479,48499,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1480,48501,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1481,48503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1482,48507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1483,49003,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
1484,49005,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
1485,49011,8.0,0.0,5.0,2.0,9.0,0.0,2.0,3.0
1486,49013,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1487,49015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
